index,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,project,date
GD,0.05000000124496696,0.05000000113062879,0.050000001337702285,0.05000000119913006,0.05000000120185925,0.05000000124400075,0.050000001168962256,0.050000001162476215,0.05000000122291709,0.050000001151813744,0.05000000115070431,0.05000000121629983,0.05000000118087661,0.05000000000005823,5.607890721211422,82.06674115588218,1404796.4753674883,0.05000000120890177,0.05000000115360804,0.05000000000902695,GD,2016-01
GamePlay,0.05000000113737839,0.050000000770313024,0.050000001597856836,0.05000000102055542,0.05000000128280366,77412.59238486031,0.05000000126572611,0.05000000095853105,3582.6155334473106,0.05000000112184259,0.050000000915676725,0.050000000938714394,9.519594722655592,0.05000000000004067,44.108985183449285,0.050000000864776656,0.05000000078165322,493.4135017441054,0.05000000101516235,0.05000000000584188,GamePlay,2016-01
KomodoEdit,0.050000001158255584,13824.128840709956,0.050000000879502474,3578.7905884830457,0.050000001046159745,54.44354204710478,107456.30404405088,40337.02153722292,0.05000000093424152,17.38479030091856,674.2263514200034,15889.740468939155,0.050000000953682115,0.05000000000003075,0.05000000101437593,0.05000000097635447,0.050000000972767966,0.05000000107576329,44343.409836712744,0.05000000000666012,KomodoEdit,2016-01
Leaflet,0.05000000080240261,0.0500000011131151,0.050000001306257515,0.05000000117398509,0.05000000124837878,0.050000001156406064,169.32663606548923,297.20721635134345,2458.0506026569774,130.2789937224629,0.05000000129079727,87.31287571648924,8409.490569660175,0.05000000000003046,0.050000001216489176,0.050000001026243135,0.050000001360206325,0.05000000129661885,157.68310580702158,0.050000000008318696,Leaflet,2016-01
LightTable,0.05000000097503441,7.6505555903035285,0.050000000373329,0.05000000083834046,0.05000000158462274,10.995508361999866,28.143033423718585,33.202012190931775,0.05000000061132042,0.050000000914368375,0.050000000911758255,0.05000000091187892,0.05000000077525506,0.05000000000000032,0.05000000063423531,0.050000000781730676,0.050000000329257464,7.258890422715591,0.05000000065525612,0.05000000000000008,LightTable,2016-01
MLPNeuralNet,0.0500000010012568,11.368638644670243,0.05000000098274792,135.68426302140355,204.18609613481243,0.05000000081929706,0.050000000607019875,11.672931782209421,0.05000000175177221,0.050000000247612274,32.17990193458272,0.05000000049492797,0.05000000092498888,0.050000000000004666,0.050000000442282255,116.75164234148252,0.05000000015541991,0.05000000133302162,21.506526131812574,0.05000000000000006,MLPNeuralNet,2016-01
ML_for_Hackers,104.88956874350336,267.22080089714814,0.050000001373143504,632.3038706360193,452.33663052539464,0.05000000101727297,0.05000000094057216,26.106406510051936,0.050000001031121274,0.050000000643106925,0.05000000090245052,0.05000000090319332,0.05000000120579522,0.0500000000000001,0.0500000004603882,595.5412820787732,0.05000000025448173,27.16891688788129,480.8325237109753,0.05000000000000008,ML,2016-01
MonoGame,139460.29918379965,0.050000001070795594,0.050000000714899115,0.05000000112847099,1048.4227449109953,7.339403816909091,0.05000000116806758,0.050000001075966465,0.050000001100515966,3532.5528598130963,10.255663497056267,10456.794808414284,0.05000000111027727,0.05000000000000843,0.050000000780189624,0.050000000971030176,0.050000001682920854,144.68533566398412,0.0500000012011193,0.05000000001114181,MonoGame,2016-01
OpenRA,1095.040283319081,0.0500000010234142,0.050000000987103964,0.050000001088812224,0.050000001045919715,0.050000001166494196,0.05000000105011658,0.050000001015330836,0.05000000108210035,88476.32699253665,0.050000001182966894,0.050000001140928854,0.050000001083082266,0.050000000000050164,189.7827240957847,0.05000000117832671,0.050000001083750155,0.05000000108957565,0.05000000112216414,0.05000000000768907,OpenRA,2016-01
PredictionIO,19.791037779890644,17254.533485472497,33.51757014077061,0.05000000108870066,0.050000001114248745,0.05000000084272557,0.05000000081526962,721.9860506815257,362.0422284264872,0.050000000611755656,553.9595088304565,0.05000000080644914,0.050000001188504804,0.05000000000008273,0.05000000064761467,0.050000001125855696,0.050000000817002836,0.050000000833723815,1799.5201186516595,0.050000000007613406,PredictionIO,2016-01
