index,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24,topic25,topic26,topic27,topic28,topic29,project,date
envisionjs,0.03333333333338397,0.0333333333333731,0.033333333333382266,350.3925684972518,0.03333333333337074,0.03333333333337505,0.0333333333333867,0.1303516882934945,0.03333333333338985,0.03333333333337902,0.03333333333333333,0.0333333333333853,66099.43938149895,0.03333333333333333,0.03333333333333334,0.03333333333337986,37.777261708361394,0.03333333333338408,0.033333333333391425,0.03333333333333374,5829.427103244328,0.03333333333333333,0.03333333333337979,0.033333333333378075,0.033333333333384584,0.033333333333371,0.03333333333337632,0.033333333333377055,0.033333333333367514,0.03333333333338015,envisionjs,2016-01
epoch,0.03333333333336201,0.033333333333347696,565.4943277567047,496.88434867926713,986.9527859636004,0.03333333333335549,0.03333333333337039,0.03333333333339351,0.033333333333369006,467.6396118090745,0.03333333333333333,0.03333333333338735,0.03333333333338054,0.03333333333333333,0.03333333333333333,0.03333333333335694,241.87001835980772,0.033333333333350014,0.03333333333334863,0.03333333333333333,70.35890743081308,0.03333333333333333,0.03333333333336,0.0333333333333467,0.03333333333337156,0.03333333333335714,0.03333333333335059,0.03333333333337844,0.03333333333334444,0.03333333333335279,epoch,2016-01
express,0.03333333333336049,0.03333333333339404,0.033333333333392015,0.03333333333335001,0.03333333333336098,0.03333333333336681,0.033333333333374196,2859.768805552033,0.033333333333373745,0.03333333333336012,0.03333333333333333,239.51080477948594,0.03333333333338046,0.03333333333333333,0.03333333333333333,0.03333333333336416,0.03333333333335779,0.033333333333352845,61.16364042234482,0.03333333333333333,0.03333333333336799,0.03333333333333333,49.0926746398517,0.03333333333337294,0.03333333333338027,0.033333333333371434,0.0333333333333656,0.033333333333357903,0.03333333333336617,9.630741271465851,express,2016-01
flask,0.03333333333336397,0.033333333333351,0.03333333333335915,7.42631233110465,0.03333333333335054,0.03333333333336114,0.03333333333338036,3885.4417595028085,0.03333333333336287,0.03333333333338057,0.03333333333333333,0.03333333333338232,0.03333333333335551,0.03333333333333333,0.03333333333333333,0.03333333333335352,0.03333333333334608,0.033333333333362386,919.2454040179339,0.03333333333333333,0.033333333333371094,0.03333333333333333,0.033333333333364724,0.03333333333337085,780.0198574788305,0.03333333333337902,0.03333333333336708,0.03333333333335874,0.03333333333335973,0.033333333333373696,flask,2016-01
frappe,0.03333333333337038,0.03333333333336838,53.0806192372501,0.03333333333336332,0.0333333333333508,0.03333333333338484,0.03333333333336983,23024.922192640162,0.033333333333353025,0.03333333333336947,0.03333333333333333,0.03333333333336088,0.03333333333336425,0.03333333333333333,0.03333333333333333,0.03333333333335058,0.033333333333345525,80.51236705334172,890.6876539388176,0.03333333333333336,3320.0398121757644,0.03333333333333333,0.033333333333364905,154.39826091513626,4539.592427363219,0.0333333333333671,0.033333333333379046,0.033333333333357446,0.03333333333337126,0.03333333333336352,frappe,2016-01
godot,0.03333333333338268,0.033333333333387206,0.03333333333337757,0.033333333333386686,2.0044462669314957,0.033333333333380906,0.033333333333376756,0.033333333333377825,0.033333333333386075,0.033333333333378665,0.03333333333333333,0.03333333333337585,0.033333333333382745,0.03333333333333333,0.03333333333333334,219.59780880680037,378.13849089301095,875.3401856811608,0.033333333333380566,0.033333333333333735,0.033333333333384105,0.03333333333333333,7.632337721870834,298656.3638091143,0.03333333333337597,1753.9616096644193,499.0732839549493,0.03333333333338553,49.18802777273073,0.03333333333338609,godot,2016-01
golearn,72.7092416570612,132.69904601284725,0.033333333333354476,0.03333333333337223,270.38476107006653,0.03333333333338152,0.03333333333337463,0.03333333333338541,0.033333333333367146,0.03333333333338784,0.03333333333333333,0.03333333333338941,0.033333333333383654,0.03333333333333333,0.03333333333333335,0.03333333333337954,7.9335125982754,0.03333333333336873,0.033333333333370144,0.033333333333333846,0.033333333333389524,0.03333333333333333,0.03333333333338665,335.4956586067829,5.119035726273026,5587.892077659239,0.033333333333381045,0.033333333333363586,0.03333333333339048,0.033333333333382946,golearn,2016-01
h2o-2,1113.9729344750785,3298.4029728308387,0.03333333333337211,0.03333333333337416,5936.41023475616,30.024293807191075,0.03333333333338729,268.5665517041613,0.0333333333333822,245.51057100600534,0.03333333333333333,282.04381042988706,0.03333333333337115,0.03333333333333333,0.03333333333333334,376.6306523558835,0.03333333333338948,0.03333333333338302,5406.460124494062,0.033333333333333645,0.03333333333338618,0.03333333333333333,0.03333333333338007,2490.927444797197,1843.879126787261,16433.234280646484,6995.644805420795,0.03333333333338573,722.5041393723146,34759.28805706507,h2o,2016-01
hextris,0.03333333333339202,0.03333333333338717,0.03333333333338183,56.824737389712325,0.033333333333374154,67.50246828095553,0.03333333333337939,38.00166005627547,12.782200497409368,444.49531296577766,0.03333333333333333,1305.5848394998322,595.4906377134522,0.03333333333333333,0.03333333333333333,0.033333333333358556,0.03333333333336373,0.033333333333386776,0.033333333333372815,0.03333333333333333,114.91243191630397,0.03333333333333333,0.033333333333366404,0.03333333333337374,0.033333333333369276,14.793643441712367,0.03333333333336396,177.76253891879878,0.03333333333339579,63.216195985140224,hextris,2016-01
jmonkeyengine,0.03333333333338315,0.03333333333338092,0.03333333333338166,0.033333333333383376,0.033333333333381045,23.1703015312113,0.03333333333338338,0.033333333333385194,0.03333333333338357,0.03333333333338194,0.03333333333333333,0.03333333333337667,0.03333333333338172,0.03333333333333333,0.03333333333333334,0.03333333333338683,364.75736618247026,222288.47269894666,5.587914377585788,0.03333333333333366,0.03333333333338885,0.03333333333333333,0.03333333333338546,0.03333333333338535,0.03333333333338111,0.033333333333380545,0.03333333333338322,8644.178385533489,0.03333333333338527,0.03333333333338289,jmonkeyengine,2016-01
jubatus,0.033333333333363586,21.118549836669825,0.033333333333340924,0.0333333333333535,68.76351685292606,0.03333333333337264,0.03333333333336333,0.033333333333371365,0.033333333333355045,0.03333333333339031,0.03333333333333333,0.03333333333337333,0.03333333333335647,0.03333333333333333,0.03333333333333334,0.033333333333372406,0.033333333333360846,0.03333333333336441,405.9826854605439,0.03333333333333351,0.03333333333337099,0.03333333333333333,0.033333333333387345,185.13874606759563,138.90453503771502,0.033333333333386214,1286.7787769942192,0.03333333333336423,0.03333333333338145,5951.546523081875,jubatus,2016-01
kartograph.js,0.0333333333333693,0.033333333333378436,368.4458116320711,528.6405434931819,0.03333333333337811,0.03333333333338411,0.03333333333337371,0.03333333333337703,86.73549307309293,0.03333333333338217,0.03333333333333333,829.348795819919,2280.603971259279,0.03333333333333333,0.03333333333333335,0.03333333333337457,10.836825701098935,337.28817599893927,0.03333333333336529,0.033333333333333756,449.36589136438494,0.03333333333333333,11.277274247174507,0.033333333333378685,0.033333333333374765,0.03333333333337184,107.0644161173881,0.03333333333337897,0.03333333333336209,1230.7594679573651,kartograph.js,2016-01
keras,0.03333333333338369,1386.1852835989735,0.03333333333337291,246.96319880181363,914.9619629959615,0.03333333333336503,0.03333333333336131,0.033333333333366064,0.03333333333336714,0.033333333333355704,0.03333333333333333,0.03333333333336116,0.03333333333339275,0.03333333333333333,0.03333333333333333,0.033333333333349896,0.0333333333333424,0.033333333333377534,0.03333333333334933,0.03333333333333333,0.03333333333335521,0.03333333333333333,0.033333333333361505,0.033333333333362025,0.03333333333336637,5190.926081724002,0.03333333333337626,0.03333333333338942,6850.130139541627,0.03333333333336341,keras,2016-01
laravel,0.03333333333336793,0.03333333333336283,0.033333333333365044,0.033333333333378214,0.03333333333336698,0.033333333333374016,347.2126632024628,1891.6689788061283,0.033333333333378186,0.03333333333337365,0.03333333333333333,0.03333333333338764,0.0333333333333692,0.03333333333333333,0.03333333333333333,44.376493927525495,0.033333333333363836,68.57580325703321,192.1248812547308,0.03333333333333333,0.03333333333338159,0.03333333333333333,0.033333333333355315,0.033333333333389364,251.61079507964155,0.033333333333374814,32.66371780421205,0.03333333333337219,0.03333333333338857,0.03333333333338771,laravel,2016-01
leo-editor,130.23141874825131,0.03333333333338333,0.0333333333333945,1124.6702546867166,0.033333333333394305,0.033333333333379574,4113.281367198284,0.033333333333386256,880.2472549968883,1.9805619034655646,0.03333333333333333,0.03333333333338474,388.4817505347482,0.03333333333333333,0.03333333333333334,0.03333333333338244,14.28645288702517,0.03333333333338874,59.82235554780504,0.03333333333333374,315.16811001835737,0.03333333333333333,0.03333333333338601,0.03333333333338264,132497.83157119574,140.3655688897895,0.033333333333389024,0.03333333333338614,0.03333333333339008,0.03333333333338374,leo,2016-01
libgdx,0.033333333333394236,0.14967830186257156,0.033333333333387574,109.13101124256654,0.03333333333337809,41.927347912976245,0.0333333333333837,0.033333333333388934,0.03333333333338541,22.64520188554539,0.03333333333333333,0.03333333333338675,0.033333333333386554,0.03333333333333333,0.03333333333333334,0.03333333333338987,0.033333333333389954,877.7338201035988,493.8880479372845,0.033333333333333715,458.39561922941874,0.03333333333333333,398.5159808575248,585.7496166046494,0.03333333333338644,0.03333333333338465,705.0093473944943,273441.0541648861,0.03333333333338719,6.200163510348175,libgdx,2016-01
mahout,0.03333333333339446,0.033333333333385014,30.081529166635356,0.03333333333338649,0.03333333333338099,0.0333333333333795,0.03333333333339408,220.03264649775463,0.03333333333338896,0.03333333333339071,0.03333333333333333,0.03333333333338264,0.03333333333338586,0.03333333333333333,0.03333333333333334,0.03333333333339322,0.033333333333393375,0.03333333333337832,4824.981114744811,0.03333333333333375,0.033333333333387685,0.03333333333333333,0.03333333333338517,0.033333333333381704,0.03333333333338903,0.033333333333382335,121616.03804286473,0.033333333333384126,0.03333333333337336,0.03333333333338363,mahout,2016-01
matplotlib,0.03333333333338741,0.0333333333333969,5.13534942519998,102649.00753520991,0.033333333333389545,0.033333333333388525,0.03333333333338845,0.033333333333389864,0.033333333333389274,0.03333333333338904,0.03333333333333333,0.033333333333385465,102.79895679202257,0.03333333333333333,0.03333333333333334,0.03333333333339348,104.26275601924353,0.033333333333388684,0.03333333333338891,0.03333333333333369,0.033333333333389066,0.03333333333333333,0.03333333333339044,4.152815773610765,530.1259592052663,0.033333333333391856,0.033333333333394596,0.033333333333383834,232.74996085781416,0.033333333333390176,matplotlib,2016-01
mean,63.694069633928194,0.03333333333337336,0.03333333333338128,0.033333333333388684,0.03333333333337697,0.033333333333383335,0.03333333333338567,4340.804754194417,0.033333333333389434,0.03333333333337528,0.03333333333333333,5548.320076722456,160.6590235187025,0.03333333333333333,0.03333333333333334,0.03333333333337746,0.03333333333338668,0.03333333333338381,229.00156964742348,0.033333333333333694,1720.720506278215,0.03333333333333333,0.03333333333338576,0.03333333333337826,0.033333333333377804,0.03333333333337237,0.033333333333372385,0.033333333333379456,0.03333333333336139,0.03333333333338937,mean,2016-01
meteor,4119.42385953843,0.033333333333382134,10.527610184870031,1270.0465915512666,0.033333333333382995,753.8204468196325,0.03333333333338634,52069.54674291787,562.7208127265623,1771.017835182957,0.03333333333333333,70288.47747337494,944.5183495692743,0.03333333333333333,0.03333333333333333,224.3591478196526,0.033333333333364336,19.71020241094273,685.4973394909556,0.0333333333333334,65.35130440215592,0.03333333333333333,0.03333333333338813,1275.2984730294093,4717.148939789919,627.0780422848358,999.538616118582,192.1354867578331,0.03333333333338566,3051.4160592691996,meteor,2016-01
metrics-graphics,0.03333333333337416,52.91482940814093,4787.010387864104,683.4742681795658,0.03333333333337447,0.03333333333337145,7009.026992935112,0.03333333333337594,0.033333333333376416,0.03333333333337093,0.03333333333333333,1531.0065339700488,1665.2842445972278,0.03333333333333333,0.03333333333333333,473.797998726475,8.665319382027413,0.03333333333336062,0.03333333333337564,0.033333333333333666,108.51701725430809,0.03333333333333333,158.5946361628611,0.03333333333336613,0.03333333333337434,0.03333333333338259,0.03333333333336434,0.033333333333380746,0.033333333333372565,164.07443817876558,metrics,2016-01
modestmaps-js,0.03333333333336878,0.033333333333384306,0.03333333333336321,0.03333333333338733,0.033333333333371455,0.03333333333336906,0.03333333333337259,0.033333333333384195,3234.671418069291,0.03333333333338019,0.03333333333333333,442.79806398120644,7017.98267676915,0.03333333333333333,0.03333333333333333,0.03333333333335401,0.033333333333350396,0.03333333333337017,7.33155195290723,0.03333333333333333,20.951139946657282,0.03333333333333333,0.0333333333333635,0.03333333333336947,0.03333333333339117,0.03333333333338743,39.465149275093765,0.0333333333333701,0.0333333333333751,0.033333333333387095,modestmaps,2016-01
mxnet,0.03333333333337761,457.5338534612184,0.03333333333336032,0.033333333333390724,0.03333333333338725,462.8632740157629,0.033333333333388344,0.03333333333336613,0.03333333333337834,0.033333333333366015,0.03333333333333333,0.03333333333340101,0.03333333333338801,0.03333333333333333,0.03333333333333333,0.033333333333383376,0.033333333333343894,0.033333333333384854,0.033333333333390794,0.03333333333333333,0.03333333333337874,0.03333333333333333,0.03333333333336875,0.033333333333386644,0.033333333333387186,0.03333333333338378,304.4380459635978,163.97470023781105,7531.970367917079,46.41975840158228,mxnet,2016-01
neon,0.033333333333382606,5903.039363774904,13.461509790662038,2813.502910598204,2144.929510408113,0.03333333333337191,0.033333333333374085,0.03333333333337574,0.033333333333373925,0.03333333333337311,0.03333333333333333,0.033333333333367667,0.033333333333377194,0.03333333333333333,0.03333333333333333,0.03333333333336923,0.03333333333336837,0.03333333333336821,0.03333333333337826,0.03333333333333355,0.03333333333337364,0.03333333333333333,0.03333333333337474,0.03333333333337934,0.03333333333338272,1974.9046492167188,55.237934521127144,0.03333333333337608,13786.442681396367,8.748106948010921,neon,2016-01
nupic,0.03333333333338624,0.033333333333378186,20.214942238921214,30157.574307117236,0.033333333333385236,0.03333333333338698,0.03333333333338505,1.1858613500369193,0.03333333333338667,0.033333333333387186,0.03333333333333333,149.22252195648687,0.033333333333385055,0.03333333333333333,0.03333333333333334,0.03333333333338675,0.033333333333394,0.0333333333333855,2240.053187490851,0.033333333333333735,0.033333333333384375,0.03333333333333333,0.033333333333381746,732.1341745211421,5079.595036124066,109057.28663580738,0.03333333333338363,0.03333333333338683,0.03333333333338358,0.033333333333383945,nupic,2016-01
openage,463.4505758433846,0.03333333333337561,147.11396570340105,89.4937346063224,98.11568863685771,105.02896213377176,0.033333333333386464,0.033333333333376146,410.1920393330937,5769.899155712065,0.03333333333333333,0.033333333333378075,0.03333333333338664,0.03333333333333333,0.03333333333333333,0.03333333333337505,0.03333333333341651,1.7737327404784988,0.03333333333337463,0.03333333333333382,0.033333333333381766,0.03333333333333333,0.033333333333375986,1923.484659377571,59.63909624630904,208.6559227060636,0.033333333333376736,465.9925654207592,471.76998595426386,338.8565822475138,openage,2016-01
oryx,300.19078071722294,0.033333333333383834,0.033333333333369276,0.033333333333364384,0.033333333333380066,0.033333333333378276,0.03333333333338365,415.23948121622,0.033333333333371004,0.03333333333338064,0.03333333333333333,129.95906651182665,0.03333333333335958,0.03333333333333333,0.03333333333333333,0.03333333333335723,0.033333333333352234,0.03333333333336792,1555.0386681198004,0.033333333333333354,0.03333333333337368,0.03333333333333333,0.03333333333335427,0.03333333333337851,0.03333333333338251,0.033333333333383765,25506.73867009011,0.033333333333368395,0.03333333333336434,0.03333333333338178,oryx,2016-01
pakyow,0.033333333333376645,741.7281590400194,0.03333333333334635,0.03333333333336618,0.033333333333359826,0.03333333333336271,0.03333333333337161,3077.2506773355326,0.033333333333362136,0.0333333333333563,0.03333333333333333,373.40995452099617,0.03333333333336168,0.03333333333333333,0.03333333333333333,0.0333333333333575,0.03333333333333877,0.03333333333335932,1529.7445424347045,0.03333333333333333,0.033333333333381454,0.03333333333333333,0.033333333333357744,0.03333333333336589,0.03333333333337631,0.033333333333359055,0.03333333333335494,0.033333333333368714,0.03333333333336877,0.0333333333333703,pakyow,2016-01
panda3d,0.033333333333373315,0.033333333333383314,0.03333333333340196,0.03333333333338191,0.03333333333336863,657.9210635565786,114.49714819376094,0.03333333333339066,0.03333333333337836,0.033333333333368007,0.03333333333333333,138.08563263603742,0.03333333333338893,0.03333333333333333,0.03333333333333333,275.1993756064011,0.033333333333346246,0.0333333333333763,275.44994739191077,0.03333333333333333,61.680681196983976,0.03333333333333333,0.03333333333337483,47.27325576578332,958.1595623177872,0.03333333333336721,0.033333333333368374,0.033333333333376146,0.033333333333365064,0.03333333333337783,panda3d,2016-01
pattern,74.1995624347871,20.663205189137535,0.03333333333338053,416.16927624910596,102.94560706922627,0.03333333333338252,40.8479250242209,9486.46621812764,0.0333333333333846,0.03333333333337854,0.03333333333333333,0.0333333333333802,0.03333333333337399,0.03333333333333333,0.03333333333333333,914.7803406384817,0.03333333333339209,0.03333333333338032,2995.937388480958,0.03333333333333359,0.03333333333337171,0.03333333333333333,183.34260585441666,595.6394257734321,14797.098458665516,4014.0965278849058,237.613515110922,0.033333333333377325,0.03333333333337873,6995.666610140065,pattern,2016-01
peity,0.03333333333339084,0.03333333333334565,202.16761180249986,0.0333333333333907,0.03333333333336687,0.0333333333333814,0.03333333333338695,238.25764740321344,0.03333333333340438,0.033333333333418674,0.03333333333333333,0.03333333333339735,20.61420233824058,0.03333333333333333,0.03333333333333333,0.03333333333335089,9.780490317967365,0.033333333333362074,0.03333333333335383,0.03333333333333333,0.03333333333338494,0.03333333333333333,0.033333333333360235,0.03333333333336873,0.03333333333339245,0.033333333333351985,0.03333333333334856,0.033333333333370366,0.03333333333339297,43.346714804466934,peity,2016-01
pygal,0.03333333333338044,0.03333333333336971,3008.3692103300586,1491.6860641612154,0.03333333333334803,0.033333333333371865,0.03333333333336784,221.44534515530944,0.033333333333358674,58.430343639896456,0.03333333333333333,0.03333333333338441,0.033333333333376985,0.03333333333333333,0.03333333333333333,0.033333333333362775,0.03333333333334656,0.03333333333338075,0.03333333333337899,0.03333333333333333,0.033333333333377006,0.03333333333333333,0.03333333333336171,0.033333333333376625,131.39388167531268,0.03333333333338482,0.0333333333333875,0.03333333333336331,0.03333333333336886,3237.8751550352385,pygal,2016-01
rails,0.03333333333338944,256.7923130450331,0.03333333333338972,0.03333333333339054,0.0333333333333831,0.03333333333338686,0.03333333333338857,133220.0337148947,0.033333333333386936,276.90058606603264,0.03333333333333333,0.033333333333376416,0.03333333333338226,0.03333333333333333,0.033333333333333354,0.03333333333342759,293.16905491348683,0.033333333333388296,7943.507743179481,0.03333333333333371,0.033333333333378415,0.03333333333333333,0.03333333333339754,0.03333333333339577,0.03333333333338928,42.79658783194919,0.03333333333337987,0.033333333333389066,0.033333333333388615,0.03333333333338423,rails,2016-01
raw,0.03333333333337547,0.033333333333378075,690.612699410105,31.285786080588252,0.033333333333362115,0.03333333333337701,0.033333333333374904,28.652892150798785,0.033333333333381766,0.03333333333337419,0.03333333333333333,57.80633376014835,159.0994613563376,0.03333333333333333,0.03333333333333333,0.03333333333335498,0.033333333333367986,0.033333333333382204,0.033333333333370324,0.03333333333333333,65.1574862981658,0.03333333333333333,0.03333333333336924,0.03333333333336886,0.033333333333374515,0.03333333333337987,0.0333333333333803,0.03333333333338416,0.03333333333336417,269.6186742762865,raw,2016-01
recline,0.0333333333333805,56.05164599689468,616.929914020879,1058.0035960106418,56.780951645638304,0.03333333333338144,0.03333333333338782,1390.4326210379095,2178.0790485269486,179.0808257117685,0.03333333333333333,2187.2914683642502,20107.977365929906,0.03333333333333333,0.03333333333333333,0.03333333333338417,13.67416438550658,0.03333333333337959,0.03333333333338635,0.03333333333333366,11412.944494591558,0.03333333333333333,0.03333333333338277,0.03333333333338658,714.8882447853149,0.03333333333338768,414.4208929878201,0.033333333333381364,0.033333333333377416,119.91143265217457,recline,2016-01
scikit-learn,0.03333333333338439,875.3364049270958,0.03333333333338141,0.0333333333333838,162.90449899567446,0.03333333333338181,0.033333333333381704,0.03333333333338338,0.0333333333333907,0.03333333333337811,0.03333333333333333,0.03333333333337718,0.033333333333379775,0.03333333333333333,0.03333333333333333,0.03333333333336085,0.03333333333338808,0.03333333333338899,0.03333333333337543,0.0333333333333337,0.033333333333383494,0.03333333333333333,0.033333333333372024,0.03333333333337955,0.03333333333338178,121079.33860927958,1034.4103748007872,0.03333333333338171,1758.520956854298,133.6891550850407,scikit,2016-01
seldon-server,0.03333333333336441,431.03536695772124,0.03333333333336642,0.033333333333365196,0.03333333333336494,0.033333333333370165,0.03333333333337661,689.1002143382938,0.03333333333336184,0.033333333333366015,0.03333333333333333,365.68837944812645,0.03333333333336409,0.03333333333333333,0.03333333333333333,0.0333333333333894,0.03333333333337442,0.033333333333368624,8213.5400807533,0.03333333333333359,0.03333333333337322,0.03333333333333333,0.03333333333335893,0.03333333333337601,0.03333333333338338,0.03333333333337844,21788.802625159307,0.033333333333362455,0.033333333333372815,0.03333333333338717,seldon,2016-01
sharelatex,0.03333333333337713,0.033333333333374446,10.447856800110557,0.033333333333366355,0.033333333333383584,0.03333333333337314,0.03333333333335608,162.5375551346197,0.033333333333393625,0.033333333333393105,0.03333333333333333,66.01068421720665,0.03333333333335824,0.03333333333333333,0.03333333333333333,0.0333333333333571,0.03333333333333811,0.03333333333336345,0.03333333333335859,0.03333333333333333,0.03333333333337752,0.03333333333333333,0.03333333333335638,96.38289558494185,101.25650791021643,0.03333333333339,0.033333333333366875,0.03333333333337456,0.03333333333338355,21.56450035274955,sharelatex,2016-01
shogun,0.03333333333337092,0.033333333333385326,0.0333333333333636,0.033333333333385326,692.6809914031817,0.033333333333383675,0.03333333333336838,0.0333333333333689,0.033333333333375334,0.03333333333337075,0.03333333333333333,0.03333333333337373,0.0333333333333827,0.03333333333333333,0.03333333333333334,0.033333333333375265,0.0333333333333868,162.45027606191672,0.03333333333336766,0.03333333333333375,0.03333333333336747,0.03333333333333333,0.03333333333338287,34.679361102655086,0.033333333333375265,741.387394798863,153887.13910934606,0.033333333333376104,354.8628672343482,0.03333333333337921,shogun,2016-01
sigma.js,0.03333333333337555,32.898525882196296,0.03333333333337208,2758.9432815829578,304.1956696203816,0.03333333333338986,0.033333333333373086,0.033333333333386485,1555.7952986372864,0.03333333333337997,0.03333333333333333,724.3903592182251,1830.7889978977025,0.03333333333333333,0.03333333333333333,0.03333333333335439,0.033333333333350625,34.452216288352005,0.03333333333337553,0.03333333333333333,0.0333333333333893,0.03333333333333333,0.03333333333337876,0.03333333333336532,0.03333333333337542,0.0333333333333868,299.32644695139794,1073.5887691077642,0.03333333333337907,2197.9537681422044,sigma.js,2016-01
sinatra,0.03333333333338318,0.03333333333335438,0.033333333333368666,0.03333333333337503,0.03333333333337601,0.03333333333337028,0.03333333333337456,2608.8852451571456,0.03333333333337542,125.54394656042477,0.03333333333333333,0.03333333333337982,0.03333333333336972,0.03333333333333333,0.03333333333333333,0.0333333333333559,0.0333333333333636,0.03333333333336983,1028.1227467032825,0.03333333333333345,65.31604242247725,0.03333333333333333,0.033333333333367604,0.03333333333338451,60.298685821595974,0.033333333333368784,0.03333333333336832,0.033333333333364495,0.033333333333376465,0.03333333333339207,sinatra,2016-01
slap,0.033333333333355655,0.03333333333341171,0.033333333333339474,0.033333333333359826,0.033333333333371365,0.033333333333358944,87.17421409402316,0.03333333333336643,0.033333333333359784,0.03333333333336237,0.03333333333333333,37.317214748530986,0.03333333333335956,0.03333333333333333,0.03333333333333333,0.03333333333334924,0.03333333333333922,0.033333333333388226,0.033333333333371615,0.03333333333333333,757.608571157234,0.03333333333333333,0.03333333333335614,0.03333333333336523,0.03333333333338807,0.03333333333336146,0.033333333333381884,0.03333333333334811,0.03333333333335268,0.033333333333373,slap,2016-01
spring,0.03333333333338322,0.03333333333338591,0.03333333333339222,9.73583068928258,753.4728909626643,1391.6967836803526,1100.7938895671261,0.03333333333338358,0.03333333333338586,23507.058273820596,0.03333333333333333,0.03333333333338643,0.033333333333387616,0.03333333333333333,0.03333333333333334,518.7045575509675,0.033333333333385555,197875.24684538797,0.03333333333337641,0.033333333333333715,0.0333333333333784,0.03333333333333333,147.2990975867833,4398.434822303794,8.389999151716754,0.03333333333338611,0.03333333333337939,0.03333333333338269,3.5366319040485727,518.0303772851784,spring,2016-01
spring-framework,0.03333333333338611,0.0333333333333814,0.0333333333333646,0.0333333333333717,0.03333333333338161,0.033333333333379504,0.03333333333337966,0.033333333333378234,0.03333333333338079,0.03333333333338359,0.03333333333333333,0.03333333333338564,0.033333333333376215,0.03333333333333333,0.03333333333333334,0.0333333333333809,0.033333333333391044,0.03333333333338108,628154.0333330778,0.03333333333333374,0.033333333333389725,0.03333333333333333,0.03333333333338188,0.0333333333333817,0.033333333333379817,0.03333333333337938,0.033333333333383716,0.03333333333337775,0.03333333333337932,0.03333333333338171,spring,2016-01
superpowers-core,0.03333333333339138,0.03333333333337309,0.03333333333339223,0.03333333333337475,0.03333333333338406,0.033333333333383626,0.03333333333338269,210.59468835338154,0.03333333333338665,0.03333333333339524,0.03333333333333333,15971.825600762248,0.03333333333338398,0.03333333333333333,0.03333333333333333,0.0333333333333703,0.03333333333334585,0.03333333333338155,0.03333333333338319,0.03333333333333333,0.03333333333338386,0.03333333333333333,0.033333333333374744,0.033333333333382315,94.67971087904273,0.03333333333337011,0.033333333333374834,0.0333333333333795,0.03333333333336843,0.033333333333398954,superpowers,2016-01
symfony,0.033333333333372586,0.03333333333336992,16.732669752489528,347.4418083546827,0.03333333333337251,0.03333333333338601,592.6551434472692,43707.72030644578,0.033333333333378345,0.0333333333333738,0.03333333333333333,682.6645184571179,0.033333333333381336,0.03333333333333333,0.03333333333333334,0.033333333333392064,0.033333333333372635,0.03333333333337197,81441.31887388317,0.033333333333333534,0.03333333333338659,0.03333333333333333,0.03333333333338224,0.03333333333337864,2217.413134083842,0.03333333333337606,0.03333333333338782,0.03333333333338662,1196.32021219318,0.03333333333338299,symfony,2016-01
tensorflow,122.54148368644123,1.1854148307854284,0.03333333333337084,0.03333333333338145,584.341866653629,0.03333333333338271,0.033333333333377964,0.033333333333379414,0.0333333333333753,0.03333333333337894,0.03333333333333333,0.03333333333338211,0.03333333333337086,0.03333333333333333,0.03333333333333335,0.03333333333339182,0.03333333333339885,0.03333333333337694,334.3387709517259,0.033333333333333805,0.03333333333337673,0.03333333333333333,0.03333333333339031,0.03333333333338765,0.033333333333381496,0.03333333333338537,5585.639972266376,0.03333333333338799,115553.50458628155,225.68123859823555,tensorflow,2016-01
textmate,0.03333333333337175,0.033333333333368735,0.03333333333334949,0.03333333333336584,0.03333333333338619,0.03333333333337062,1333.8970491956186,0.0333333333333853,0.03333333333336442,0.03333333333337066,0.03333333333333333,0.03333333333338326,0.03333333333336934,0.03333333333333333,0.03333333333333334,11438.711607978128,42.01601601661749,0.03333333333336018,1978.2720887445948,0.0333333333333337,40.33183143505719,0.03333333333333333,0.033333333333384646,0.03333333333338129,7183.012459958965,95.95955195322385,177.06606137646384,0.03333333333337667,0.03333333333338092,0.0333333333333703,textmate,2016-01
turbulenz_engine,0.033333333333384514,0.03333333333338895,0.03333333333337397,0.03333333333338516,0.03333333333338615,41471.0496743628,0.03333333333337553,0.03333333333337005,2407.42098938459,944.5610064284259,0.03333333333333333,9026.567083312808,66.60933773371572,0.03333333333333333,0.03333333333333333,0.033333333333370616,0.033333333333375195,1241.1906764298333,0.033333333333373585,0.033333333333333576,0.03333333333336463,0.03333333333333333,0.03333333333337264,0.03333333333338361,0.03333333333336435,216.1212596633768,0.03333333333338075,38374.248220480935,1492.5317521681045,0.0333333333333814,turbulenz,2016-01
untrusted,0.03333333333338214,0.033333333333389774,0.03333333333338598,150.27017906953566,0.03333333333337579,0.03333333333338327,8837.617665734324,39.14818375970968,2601.9596480196387,3610.7648728706713,0.03333333333333333,2443.698514182696,617.2782014839917,0.03333333333333333,0.03333333333333333,0.03333333333337414,0.03333333333338925,64.44981469137932,0.033333333333385264,0.03333333333333374,5742.9070698886,0.03333333333333333,0.03333333333337561,0.03333333333338372,996.0166786552733,162.15032360342644,0.033333333333386284,0.03333333333338353,142.04352835518958,11.12865300544565,untrusted,2016-01
